Author_ID,Name,ga_first_name,ga_last_name,ga_gender,ga_accuracy,ga_samples
37294569700,"Laurent Condat",Laurent,Condat,male,97,55808
37595934400,"Juhee Bae",Juhee,Bae,female,88,120
37593898200,"Lingyun Yu",Lingyun,Yu,female,57,35
37591151000,"Pjotr Svetachov",Pjotr,Svetachov,male,99,156
37591246300,"Hadley Wickham",Hadley,Wickham,female,99,9235
37358631700,"Dianne Cook",Dianne,Cook,female,99,3283
37592793000,"Heike Hofmann",Heike,Hofmann,female,98,4809
37399152800,"Waqas Javed",Waqas,Javed,male,99,4753
37587217600,"Trevor M O'Brien",Trevor,O'brien,male,99,10360
37591075900,"Anna M Ritz",Anna,Ritz,female,98,184558
37271723100,"Benjamin J Raphael","Benjamin Raphael",J,male,99,73410
37322138200,"Lars Grammel",Lars,Grammel,male,99,13478
37590924500,"Silvia Born",Silvia,Born,female,98,61342
37587961900,"Jan Friedrich",Jan,Friedrich,male,92,104026
37602531100,"Joel Daniels II","Joel Daniels",Ii,male,98,41148
37592852700,"Erik W. Anderson","Erik W.",Anderson,male,100,2
37591057300,"Stephen G Turney",Stephen,Turney,male,99,46085
37592056800,"Beverly Elizabeth Faulkner-Jones","Beverly Elizabeth",Faulkner-Jones,female,98,48521
37605382600,"Dominik Meyer",Dominik,Meyer,male,98,21763
37391007300,"R. Clay Reid",Clay,Reid,male,100,5604
37294231800,"Jeff W. Lichtman","Jeff W.",Lichtman,male,100,3
38230314200,"Mario JeloviÄ‡",Mario,Jeloviä‡,male,99,112267
38230294200,"Andreas Ammer",Andreas,Ammer,male,99,44818
38227888900,"Alan LeÅ¾",Alan,Leå¾,male,99,44635
37598033500,"Seon Joo Kim","Seon Joo",Kim,female,75,4
37531677100,"Shaojie Zhuo",Shaojie,Zhuo,male,81,21
37589876300,"Fanbo Deng",Fanbo,Deng,male,80,5
37587428300,Hummel,Hummel,,male,64,66
37593630400,"David Feng",David,Feng,male,99,381770
37590983500,"Lester Kwock",Lester,Kwock,male,99,4951
37600714800,"Yueh Lee",Yueh,Lee,male,58,19
37587908000,"Kyle Koh",Kyle,Koh,male,98,25335
37590964100,"Edward Segel",Edward,Segel,male,99,24073
37591266000,"authro Speckmann",Speckmann,Authro,male,75,4
37591265900,"Kevin Verbeek",Kevin,Verbeek,male,99,140160
37604590700,"Marc Khoury",Marc,Khoury,male,99,77461
37408980300,"Jamie Dyer",Jamie,Dyer,male,62,29424
37590976900,"Andrew E. Mercer","Andrew E.",Mercer,male,100,6
37593202500,"Aritra Dasgupta",Aritra,Dasgupta,male,97,518
37396839900,"Furu Wei",Furu,Wei,male,71,14
37590967500,"Norman Au",Norman,Au,male,99,6533
37605477900,"Claurissa Tuttle",Tuttle,Claurissa,male,75,4
37599492800,"Nicholas Kong",Nicholas,Kong,male,100,21206
37590980200,"Amel Guetat",Amel,Guetat,female,91,9387
37590983400,"Alexandre Ancel",Alexandre,Ancel,male,99,52132
37284320600,"Jean-Michel Dischler",Jean-Michel,Dischler,male,99,4787
37593749400,"Alvin J. Law",Alvin,Law,male,99,7247
37590950700,"Nathalie Henry Riche","Nathalie Henry",Riche,female,64,92010
37595201300,"Hanqi Guo",Hanqi,Guo,male,80,10
37585370900,"Wesley Kendall",Wesley,Kendall,male,99,13241
37599086100,"Yongxian Zhang",Yongxian,Zhang,male,78,9
37591265100,"Stefan Lindholm",Stefan,Lindholm,male,98,50890
37086989668,"Sebastian Grottel",Sebastian,Grottel,male,99,47850
37606167900,"Tuan Nhon Dang","Tuan Nhon",Dang,male,97,5046
37393948000,"Wei Zeng",Wei,Zeng,male,73,4003
37605959300,"Joseph Marino",Joseph,Marino,male,99,63161
37590931000,"Krishna Chaitanya Gurijala","Krishna Chaitanya",Gurijala,male,100,136
37550412000,"Laura Tateosian",Laura,Tateosian,female,98,163073
37564680200,"Helena Mitasova",Helena,Mitasova,female,99,30771
37589580700,"Brent Fogleman",Brent,Fogleman,male,100,7215
37603897600,"Katherine Weaver",Katherine,Weaver,female,99,15804
37590930300,"Christophe Viau",Christophe,Viau,male,98,60690
37590949400,"Dominikus Baur",Dominikus,Baur,male,100,48
37590946700,"Frederik Seiffert",Frederik,Seiffert,male,98,2443
37590945600,"Michael Sedlmair",Michael,Sedlmair,male,99,211741
37299647500,"Sebastian Boring",Sebastian,Boring,male,99,47850
37275546500,"Stephan Diehl",Stephan,Diehl,male,99,19941
37586060300,"Fabian Beck",Fabian,Beck,male,99,25659
37586953400,"Michael Burch",Michael,Burch,male,99,211741
37591258700,"Jorg-Stefan Prassni",Jorg-Stefan,Prassni,male,98,51360
37599599100,"Ziyi Zheng",Ziyi,Zheng,female,62,74
37597172500,"Wei Xu",Wei,Xu,male,73,4003
37406743400,"Cheng-Kai Chen",Kai,Chen,male,96,28964
37599717800,"Chris Ho",Chris,Ho,male,93,163699
37590979900,"Artem Amirkhanov",Artem,Amirkhanov,male,100,5353
37593834800,"Michael Reiter",Michael,Reiter,male,99,211741
37390992900,"Samuel Gerber",Samuel,Gerber,male,99,59149
38243241100,"Stefan Jänicke",Stefan,Jänicke,male,98,50890
37590949800,"Marc Hellmuth",Marc,Hellmuth,male,99,77461
37589653500,"Tuan Pham",Tuan,Pham,male,98,4977
37592340500,"Rob Hess",Rob,Hess,male,99,37066
37593037400,"Crystal Ju",Crystal,Ju,female,100,46422
37375030300,"Ronald Metoyer",Ronald,Metoyer,male,99,20480
37599791400,"Xiangmin Zhou",Xiangmin,Zhou,female,60,5
37592889500,"Yunhe Shen",Yunhe,Shen,male,75,12
37587454000,"Robert Sweet",Robert,Sweet,male,99,145540
37585786500,"Steven Drucker",Steven,Drucker,male,99,59951
37591246900,"Scott Ruble",Scott,Ruble,male,100,48262
38229386600,"Hrvoje Ribičič",Hrvoje,Ribičič,male,100,698
38229402400,"Gunther Blöschl",Gunther,Blöschl,male,99,1122
37270070300,"William C. Ray","William C.",Ray,male,100,26
37598481900,"Minoo Erfani Joorabchi","Minoo Erfani",Joorabchi,female,85,398
37605674700,"Ji-Dong Yim",Ji-Dong,Yim,male,81,6844
37598482000,"Mona Erfani Joorabchi","Mona Erfani",Joorabchi,female,96,14966
37593423500,"Tobias Ruppert",Tobias,Ruppert,male,100,17675
37593329400,"Maryam Nafari",Maryam,Nafari,female,98,12089
37587979100,"Moshe Gutman",Moshe,Gutman,male,100,3555
37594341400,"Gina Eosco",Gina,Eosco,female,98,18022
37594207000,"Monica Zappa",Monica,Zappa,female,98,56741
38557234400,"J. Alex Godwin","J. Alex",Godwin,male,95,19
38559157100,"Ryan M. Kilgore","Ryan M.",Kilgore,male,100,24
37326092700,"Steve DiPaola",Steve,Dipaola,male,99,80009
37419093700,"Manish Marwah",Manish,Marwah,male,100,19543
37593035500,"D. Patnaik",D.,Patnaik,male,73,1059
37273204200,"Naren Ramakrishnan",Naren,Ramakrishnan,male,97,1150
38557545000,"Stephanie Dudzic",Stephanie,Dudzic,female,98,66153
37586274500,"Sebastian Bremm",Sebastian,Bremm,male,99,47850
37587716200,"Stephen Ingram",Stephen,Ingram,male,99,46085
37589529600,"Veronika Irvine",Veronika,Irvine,female,99,31200
37589528300,"Malgorzata Migut",Malgorzata,Migut,female,98,3229
37267865600,"Marcel Worring",Marcel,Worring,male,99,41885
37592890600,"Jaeyeon Kihm",Jaeyeon,Kihm,female,52,42
37591746700,"Zicheng Liao",Zicheng,Liao,male,86,7
37578164900,"Yizhou Yu",Yizhou,Yu,male,73,40
37600013700,"Baoquan Chen",Baoquan,Chen,male,100,4
37589434200,"Bilkis J. Ferdosi",Bilkis,Ferdosi,female,97,75
37589433700,"Hugo Buddelmeijer",Hugo,Buddelmeijer,male,99,35618
37589433500,"Scott Trager",Scott,Trager,male,100,48262
37279238300,"Michael H. F. Wilkinson",Michael,Wilkinson,male,99,211492
37545515700,"Martin Mladenov",Martin,Mladenov,male,98,139211
37279597900,"Michael Mock",Michael,Mock,male,99,211741
37589346900,"Christian Pölitz",Christian,Pölitz,male,100,48300
37606028000,"Hartmut Ziegler",Hartmut,Ziegler,male,99,1298
37589560900,"Marco Jenny",Marco,Jenny,male,99,133237
37589560700,"Tino Gruse",Tino,Gruse,male,98,5754
37288595800,"Shantanu H. Joshi",Shantanu,Joshi,male,100,1727
37603001800,"Ian Bowman",Ian,Bowman,male,99,34076
37589311500,"John Darrell Van Horn","John Darrell","van Horn",male,99,222025
37591344800,"Narges Mahyar",Narges,Mahyar,female,98,897
37591344300,"Ali Sarvghad",Ali,Sarvghad,male,94,240857
37600344900,"Meredith Ringel Morris","Meredith Ringel",Morris,female,98,3114
37562971500,"Kori Inkpen",Kori,Inkpen,female,94,3642
37600357600,"Jing Jin",Jing,Jin,female,75,2534
37591247400,"Pedro Szekely",Pedro,Szekely,male,99,109853
37600587200,"Yang Chen",Yang,Chen,male,67,4256
37591184300,"Brian Tomaszewski",Brian,Tomaszewski,male,99,69588
37325862800,"Nadia Boukhelifa",Nadia,Boukhelifa,female,98,44698
37395495900,"Fanny Chevalier",Fanny,Chevalier,female,96,18896
37591165700,"Nicholas Diakopoulos",Nicholas,Diakopoulos,male,100,21206
37282106600,"Mor Naaman",Mor,Naaman,male,85,1686
38276630800,"Funda Kivran-Swaine",Funda,Kivran-Swaine,female,96,5023
37591286400,"Srikanth Kandula",Srikanth,Kandula,male,100,4149
37603074200,"Ratul Mahajan",Ratul,Mahajan,male,99,380
37601354600,"David Spretke",David,Spretke,male,99,381770
37287511900,"Lei Shi",Lei,Shi,male,59,2374
37597343100,"Li Tan",Li,Tan,female,53,4165
37604004300,"Xiaoxiao Lian",Xiaoxiao,Lian,female,75,226
37597408500,"Haeyong Chung",Haeyong,Chung,male,67,6
37598427300,"Seungwon Yang",Seungwon,Yang,male,95,75
37591135300,"Naveed Massjouni",Naveed,Massjouni,male,99,4047
37591136300,"Rahul Kanna",Rahul,Kanna,male,100,44776
37565349100,"Orland Hoeber",Orland,Hoeber,male,99,68
37595914500,"Garnett Wilson",Garnett,Wilson,male,90,90
37266745700,"Simon Harding",Simon,Harding,male,98,57458
37591138200,"René Enguehard",René,Enguehard,male,98,12079
37570903200,"Rodolphe Devillers",Rodolphe,Devillers,male,99,3191
37403135200,"Patrick Oesterling",Patrick,Oesterling,male,99,118290
37591211600,"Sven Teresniak",Sven,Teresniak,male,99,19537
37591211200,"Gerhard Heyer",Gerhard,Heyer,male,99,4931
37601287300,"Matthew E. Hawkins","Matthew E.",Hawkins,male,100,13
37603783600,"Thorsten May",Thorsten,May,male,99,5261
37603822500,"James Davey",James,Davey,male,99,131879
37597529800,"Eric E. Monson","Eric E.",Monson,male,100,8
37403718100,"Guangliang Chen",Guangliang,Chen,male,100,9
38179702200,"Rachael Brady",Rachael,Brady,female,98,6410
37395814700,"Mauro Maggioni",Mauro,Maggioni,male,99,31683
37546111900,"Lane Harrison",Lane,Harrison,male,100,3783
37603814100,"Roxanne Ryan",Roxanne,Ryan,female,99,3700
37601069300,"Xiaoyu Wang",Xiaoyu,Wang,female,56,275
37593942300,"Marielle Mokhtari",Marielle,Mokhtari,female,98,2976
37283610000,"Eric Boivin",Eric,Boivin,male,99,121922
37269074000,"Denis Laurendeau",Denis,Laurendeau,male,97,42503
37593467200,"Maxime Girardin",Maxime,Girardin,male,98,28182
37590998600,"Jan Reininghaus",Jan,Reininghaus,male,92,104026
37087002228,"David Guenther",David,Guenther,male,99,381770
38028453100,"Jens Kasten",Jens,Kasten,male,99,13599
38017009000,"Florian Lindemann",Florian,Lindemann,male,99,31950
38024756400,"Weifeng Chen",Weifeng,Chen,male,88,40
37271755400,"Hujun Bao",Hujun,Bao,male,94,16
37680454000,"Nico Pietroni",Nico,Pietroni,male,97,43301
37534471500,"Sean Williams",Sean,Williams,male,99,37072
38028525800,"Mark R. Petersen","Mark R.",Petersen,male,100,17
38028545000,"Matthew W. Hecht","Matthew W.",Hecht,male,100,8
38031256500,"Zhao Geng",Zhao,Geng,male,68,848
38024566900,"ZhenMin Peng",Zhenmin,Peng,male,60,5
37278794800,"Jonathan C. Roberts","Jonathan C.",Roberts,male,100,16
37596627100,"Rick Walker",Rick,Walker,male,99,23370
38016272500,"Bobo Nick",Nick,Bobo,male,98,55264
38498058400,"Alessandro Giusti",Alessandro,Giusti,male,99,79631
37591225000,"Pierluigi Taddei",Pierluigi,Taddei,male,99,2923
37972936000,"Giorgio Corani",Giorgio,Corani,male,99,24862
37270036000,"Luca Gambardella",Luca,Gambardella,male,98,88492
37988921000,"Cristina Magli",Cristina,Magli,female,98,70974
37972814500,"Luca Gianaroli",Luca,Gianaroli,male,98,88492
37069136600,"Jiaxi Hu",Jiaxi,Hu,female,65,23
38016286200,"Darrel Palke",Darrel,Palke,male,99,2633
37897252000,"Zhongzang Lin",Lin,Zhongzang,female,58,6456
37889942300,"Harry Yeh",Harry,Yeh,male,98,24473
38024282800,"Paul Vincent",Paul,Vincent,male,99,140849
38017257300,"Marc Ruiz",Marc,Ruiz,male,99,77461
37272788000,"Anton Bardera",Anton,Bardera,male,99,24300
37563064000,"Imma Boada",Imma,Boada,female,94,2839
38017330600,"Donia Badawood",Donia,Badawood,female,94,1317
38016234500,"Jessica Hullman",Jessica,Hullman,female,98,115595
37331417100,"Eytan Adar",Eytan,Adar,male,98,104
38018860000,"Priti Shah",Priti,Shah,female,98,1327
38018628600,"Nivan Ferreira",Nivan,Ferreira,male,86,36
37410464700,"Daniel Fink",Daniel,Fink,male,99,257742
37667188400,"Steve Kelling",Steve,Kelling,male,99,80009
38029052800,"Christopher Wood",Christopher,Wood,male,99,55041
37567685600,"Cagatay Turkay",Cagatay,Turkay,male,97,763
38017354300,"Peter Filzmoser",Peter,Filzmoser,male,99,146529
38025846900,"Bei Wang",Bei,Wang,female,70,261
38288824300,"Brian Summa",Brian,Summa,male,99,69588
38362453600,"Mikael Vejdemo-Johansson",Mikael,Vejdemo-Johansson,male,99,11092
38228240900,"Milos Krstajic",Milos,Krstajic,male,99,5905
38183364800,"Xianfeng Gu",Xianfeng,Gu,male,92,12
37590719600,"Rostislav Khlebnikov",Rostislav,Khlebnikov,male,98,1867
38493138300,"Bernhard Kainz",Bernhard,Kainz,male,98,4878
37590720800,"Judith Muehl",Judith,Muehl,female,98,14121
38017759700,Steinberger,Steinberger,,female,67,3
37844773200,"Manuela Waldner",Manuela,Waldner,female,98,25705
38016292400,"Vadim Ogievetsky",Vadim,Ogievetsky,male,99,5361
38030020400,"Basak Alper",Basak,Alper,female,93,731
38030407700,"Gonzalo Ramos",Gonzalo,Ramos,male,99,12933
38017434000,"David Selassie",David,Selassie,male,99,381770
38027228800,"Brandon Heller",Brandon,Heller,male,100,29118
38017278900,"Jan-Henrik Haunert",Jan-Henrik,Haunert,male,100,23
38017279300,"Leon Sering",Sering,Leon,male,82,11
38017426500,"Natalia Konevtsova",Natalia,Konevtsova,female,98,51221
37085612374,"Mark A. Livingston","Mark A.",Livingston,male,100,99
38017334100,"Michelle Borkin",Michelle,Borkin,female,97,66957
38017335100,"Krzysztof Gajos",Krzysztof,Gajos,male,100,28969
37591656500,"Amanda Peters",Amanda,Peters,female,98,64384
37294083800,"Dimitrios Mitsouras",Dimitrios,Mitsouras,male,99,1364
37422034400,"Simone Melchionna",Simone,Melchionna,male,67,55421
37294079000,"Frank Rybicki",Frank,Rybicki,male,99,66241
37300850800,"Charles Feldman",Charles,Feldman,male,98,52754
37846960800,"Roeland Scheepens",Roeland,Scheepens,male,98,240
37846959300,"Niels Willems",Niels,Willems,male,99,4587
37399764800,"Johnny Rodgers",Johnny,Rodgers,male,99,26859
37353447100,"Lyn Bartram",Lyn,Bartram,female,94,3291
38024987300,"Jian Zhao",Jian,Zhao,male,89,1215
37563810700,"Emmanuel Pietriga",Emmanuel,Pietriga,male,99,43639
38026738000,"Philipp Schlegel",Philipp,Schlegel,male,99,8496
37695663200,"Maxim Makhinya",Maxim,Makhinya,male,99,10925
38016239600,"Jarry H.T. Claessen",Jarry,Claessen,male,84,173
37402703700,"Kevin Buchin",Kevin,Buchin,male,99,140160
37546168600,"Marcel Hlawatsch",Marcel,Hlawatsch,male,99,41885
38017000700,"Philipp Leube",Philipp,Leube,male,99,8496
38018564200,"Wolfgang Nowak",Wolfgang,Nowak,male,99,10782
38017004200,"Dan Lipsa",Dan,Lipsa,male,97,61524
38016817800,"Simon Cox",Simon,Cox,male,98,57458
38021331800,"Tudur Davies",Tudur,Davies,male,75,4
38028168700,"Vaidyanathan Krishnamoorthy",Vaidyanathan,Krishnamoorthy,male,97,77
38025553600,"Shusen Liu",Shusen,Liu,male,100,5
37394659000,"Ray W. Grout","Ray W.",Grout,male,100,3
37299142500,"Evatt R. Hawkes",Evatt,Hawkes,male,100,4
37293022400,"Jacqueline H. Chen",Jacqueline,Chen,female,98,23327
38020418600,"Jason Shepherd",Jason,Shepherd,male,99,76567
37552341400,"Ming-Te Chi",Ming-Te,Chi,male,100,4
38017035400,"Christian Rieder",Christian,Rieder,male,100,48300
38028801700,"Christian Schumann",Christian,Schumann,male,100,48300
38020362400,"Horst K. Hahn",Horst,Hahn,male,98,4102
37557887400,"Blake Nelson",Blake,Nelson,male,96,5952
38030446400,"David Lloyd",David,Lloyd,male,99,381770
38030607100,"Matthew L. Parry","Matthew L.",Parry,male,100,7
38026705600,"Philip A. Legg","Philip A.",Legg,male,100,13
38022083900,"David H.S. Chung",David,Chung,male,99,380894
38017014600,"Iwan W. Griffiths",Iwan,Griffiths,male,99,5269
37063678500,"Erik Sunden",Erik,Sunden,male,96,31753
38287494800,"Jose Gustavo de Souza Paiva","Jose Gustavo Paiva","de Souza",male,98,176236
37294758000,"Helio Pedrini",Helio,Pedrini,male,99,2601
37396082800,"Steffen Hadlak",Hadlak,Steffen,female,75,4
37408482600,"Hans-Jorg Schulz",Hans-Jorg,Schulz,male,98,29405
38017011900,"Susanne K. Suter",Susanne,Suter,female,99,11100
38016513300,"Jose A. Iglesias Guitian","Jose Iglesias",Guitian,male,97,148450
37991435500,"Marco Agus",Marco,Agus,male,99,133237
38017012300,"Andreas Elsener",Andreas,Elsener,male,99,44818
38017013500,"Christoph P.E. Zollikofer",Christoph,Zollikofer,male,99,9324
38017009300,"Reyk Hillert",Reyk,Hillert,male,100,14
37410289200,"Walter Schubert",Walter,Schubert,male,97,26732
38021380500,"Nafees Ahmed",Nafees,Ahmed,male,96,379
37672044200,"Ozan Ersoy",Ozan,Ersoy,male,97,14245
38017343000,"Paulo Joia",Paulo,Joia,male,99,57206
38017342500,"Danilo Coimbra",Danilo,Coimbra,male,99,18714
37680742400,"Jose A. Cuminato",Jose,A.,male,97,148383
38017009700,"Thomas Rydell",Thomas,Rydell,male,99,129177
38017348600,"Corinna Vehlow",Corinna,Vehlow,female,98,2351
37408064900,"Christian Hirsch",Christian,Hirsch,male,100,48300
37978593500,"Mahsa Mirzargar",Mahsa,Mirzargar,female,97,2472
37586231900,"Cheuk Yiu Ip","Cheuk Yiu",Ip,male,67,3
38019392100,"Danielle Albers",Danielle,Albers,female,96,32183
37994248400,"Colin Dewey",Colin,Dewey,male,99,15399
37889160600,"Paolo Angelelli",Paolo,Angelelli,male,99,60571
38336528300,"JoAnn Kuchera-Morin",Joann,Kuchera-Morin,female,94,2121
38258503300,"Dilip Mathew Thomas","Dilip Mathew",Thomas,male,99,10681
38028705600,"Thomas Lowe",Thomas,Lowe,male,99,129177
38027547900,"Billy Cheung",Billy,Cheung,male,97,16848
37376130500,"Maureen Stone",Maureen,Stone,female,98,8019
38017015100,"Rocco Gasteiger",Rocco,Gasteiger,male,99,12203
38030357700,"Mathias Neugebauer",Mathias,Neugebauer,male,99,14455
38017002900,"Oliver Beuing",Oliver,Beuing,male,98,22853
38024441100,"Li Tan",Li,Tan,female,53,4165
38019494400,"Conglei Shi",Conglei,Shi,male,75,4
37407140300,"Yangqiu Song",Song,Yangqiu,male,100,74
38023993900,"Zekai Gao",Zekai,Gao,male,97,662
37394723000,"Xin Tong",Xin,Tong,male,58,1659
38021343000,"Yi Gu",Yi,Gu,male,61,1397
38018817100,"Liang Gou",Liang,Gou,male,82,1287
37066191600,"Xiaolong Luke Zhang","Xiaolong Luke",Zhang,male,99,21405
38340104300,"Thomas Torsney-Weir",Weir,Thomas,male,89,18
38002090200,"Britta Weber",Britta,Weber,female,98,1929
38293263700,"Jean-Marc Verbavatz",Jean-Marc,Verbavatz,male,99,6278
38016653500,"Jagoda Walny",Jagoda,Walny,female,98,1832
37312523900,"Gina Venolia",Gina,Venolia,female,98,18022
38017515000,"Philip Fawcett",Philip,Fawcett,male,99,21773
37334410300,"Mark-Anthony Bray",Mark-Anthony,Bray,male,100,36
38261206900,"Anne Carpenter",Anne,Carpenter,female,98,48855
37282918500,"Roy A. Ruddle",A.,Roy,male,71,2092
37403983600,"Martin Haidacher",Martin,Haidacher,male,98,139211
38017029700,"Norbert Lindow",Norbert,Lindow,male,99,12597
38027433600,"Ningyu Mao",Ningyu,Mao,male,100,6
37665393300,"Christopher Koehler",Christopher,Koehler,male,99,55041
38026590900,"Haibo Dong",Haibo,Dong,male,95,87
38017003700,"Zachary Gaston",Zachary,Gaston,male,100,7365
38235486800,"Bum chul Kwon","Bum Chul",Kwon,male,62,581
38238292000,"Ji Soo Yi","Ji Soo",Yi,male,65,31
37284924800,"Shamkant B. Navathe",Shamkant,B.,male,100,20
37086636530,"Martin Heß",Martin,Heß,male,98,139211
37086895876,"Philipp Weil",Philipp,Weil,male,99,8496
37086896187,"Kay Hamacher",Kay,Hamacher,female,54,11472
37714206000,"Hossam Sharara",Hossam,Sharara,male,98,6243
37546693400,"Awalin Sopan",Awalin,Sopan,male,100,2
38072149500,"Galileo Namata",Galileo,Namata,male,97,190
37826398500,"Ido Guy",Ido,Guy,male,92,794
38233626100,"Erel Uziel",Uziel,Erel,male,95,164
38232518800,"Inbal Ronen",Inbal,Ronen,female,99,144
37990793800,"Michal Jacovi",Michal,Jacovi,male,97,44099
38229914800,"R. Jordan Crouser",Crouser,Jordan,male,100,2
38233580400,"Ashley Rye Yauilla",Ashley,Rye,female,84,40088
38240721700,"Sara L. Su","Sara L.",Su,female,100,11
38072289200,"Pierre-Luc HÃƒÂ©mery",Pierre-Luc,Hãƒâ©mery,male,99,185
38233516200,"Thomas Baudel",Thomas,Baudel,male,99,129177
38233628300,"Andreas Bannach",Andreas,Bannach,male,99,44818
38238038000,"Chao Han",Chao,Han,male,86,1135
38232394400,"Dipayan Maiti",Dipayan,Maiti,male,100,230
38241765600,"Leanna House",Leanna,House,female,100,8712
38236156800,"Scotland Leman",Scotland,Leman,male,84,25
37413757400,"Carolina Ruiz",Carolina,Ruiz,female,98,33330
38233594700,"Stef van den Elzen",Stef,"van den Elzen",male,73,10244
37340470100,"Jan Van Gemert",Jan,"van Gemert",male,92,104026
37668062300,"Stefan Wrobel",Stefan,Wrobel,male,98,50890
37601862300,"Shehzad Afzal",Shehzad,Afzal,male,100,667
37085959852,"He Liu",He,Liu,male,71,769
37085956285,"Yuan Gao",Yuan,Gao,male,58,1657
38240091500,"Lu Lu","Lu Lu",,female,83,36
37538552000,"Siyuan Liu",Siyuan,Liu,male,71,85
37273314400,"Lionel M. Ni",Lionel,Ni,male,99,18136
38233564100,"Scott Pezanowski",Scott,Pezanowski,male,100,48262
38237834200,"Alexander Savelyev",Alexander,Savelyev,male,99,56237
38239991000,"Xiao Zhang",Xiao,Zhang,male,53,1772
38242393000,"Justine Blanford",Justine,Blanford,female,93,15557
38019808500,"Ishwar Kulkarni",Ishwar,Kulkarni,male,99,773
38232233400,"Shanaz Y. Mistry",Shanaz,Mistry,female,92,129
37374779700,"Brian Cummings",Brian,Cummings,male,99,69588
37543450800,"Qi Liao",Qi,Liao,male,63,557
37398853200,"Yuan He",Yuan,He,male,58,1657
38240137400,"Rui Li",Rui,Li,male,98,25872
37298955400,"Aaron Striegel",Aaron,Striegel,male,99,36714
37588016000,"Zhong Su",Su,Zhong,female,70,4242
37397435000," Abish",Abish,,male,78,68
38233566600,"Ben Maule",Ben,Maule,male,97,73526
37833781800,"Weijia Xu",Weijia,Xu,male,57,44
38031284100,"Maria Esteva",Maria,Esteva,female,97,245074
38236520200,"Suyog Dutt Jain","Suyog Dutt",Jain,male,99,499
38238537900,"Varun Jain",Varun,Jain,male,100,8489
38238582800,"Jens Bauer",Jens,Bauer,male,99,13599
37646534700,"Sebastian Thelen",Sebastian,Thelen,male,99,47850
37546825800,"Joseph Cottam",Joseph,Cottam,male,99,63161
37282650000,"Andrew Lumsdaine",Andrew,Lumsdaine,male,99,82448
38239232000,"Jeremy G. Freeman",Jeremy,Freeman,male,99,45294
38233564700,"Iain Dillingham",Iain,Dillingham,male,99,2910
38319608500,"John Alexis Guerra GÃ³mez","John Alexis",Guerra,male,100,11
38326034700,"Audra Buck-Coleman",Audra,Buck-Coleman,female,100,4673
38233506100,"Ilknur Icke",Ilknur,Icke,female,96,4330
38236481600,"Andrew Rosenberg",Andrew,Rosenberg,male,99,82448
37534010200,"Masahiko Itoh",Masahiko,Itoh,male,100,242
37598015400,"Naoki Yoshinaga",Naoki,Yoshinaga,male,98,944
37328454400,"Masashi Toyoda",Masashi,Toyoda,male,100,493
37283954000,"Masaru Kitsuregawa",Masaru,Kitsuregawa,male,99,346
37399189900,"Soo-Yeon Ji",Soo-Yeon,Ji,female,71,7
38279266800,"Victoria Lemieux",Victoria,Lemieux,female,98,33384
38276808600,"Barbara Endicott-Popovsky",Barbara,Endicott-Popovsky,female,98,58381
38293285300,"Karl Eckler",Karl,Eckler,male,98,18575
38305609100,"Thomas Dang",Thomas,Dang,male,99,129177
37990064400,"Adam Jansen",Adam,Jansen,male,99,101742
38239756300,"Jingjing Liu",Jingjing,Liu,female,90,327
38237586900,"Eli T. Brown","Eli T.",Brown,unknown,50,2
38233558900,"Matthias Buchetics",Matthias,Buchetics,male,100,17148
37396011000,"Bruno Pinaud",Bruno,Pinaud,male,99,87062
38233565500,"Iulian Peca",Iulian,Peca,male,98,2676
38242822400,"Haolin Zhi",Haolin,Zhi,male,87,15
37317865100,"Scott D. Rothenberger","Scott D.",Rothenberger,male,100,28
38233577000,"John Wenskovitch",John,Wenskovitch,male,99,219085
38239847300,"Kevin Boone",Kevin,Boone,male,99,140160
38241087200,"Yingjie Victor Chen","Yingjie Victor",Chen,male,99,78105
38238364000,"Zhenyu Cheryl Qian","Zhenyu Cheryl",Qian,female,98,12044
38240128900,"Li Zhang",Li,Zhang,female,53,4165
37595223800,"Nicklaus A. Giacobe",Nicklaus,A.,male,97,66
38235993300,"Sen Xu",Sen,Xu,male,69,1745
38233559700,"Dennis Thom",Dennis,Thom,male,99,44146
38233561200,"Edwin PÃƒÂ¼ttmann",Edwin,Pãƒâ¼ttmann,male,99,18517
38233561600,"Dominik JÃƒÂ¤ckle",Dominik,Jãƒâ¤ckle,male,98,21763
37589811000,"Llyr ap Cenydd",Llyr,Ap,male,92,13
37588391300,"Serban Pop",Serban,Pop,male,79,487
38235916900,"Helen Miles",Helen,Miles,female,98,23138
38479519700,"Chris Hughes",Chris,Hughes,male,93,163699
37282659000,"William Teahan",William,Teahan,male,99,67797
38236119900,"Casey M. Canfield","Casey M.",Canfield,female,100,3
38492400400,"David Sheffield",David,Sheffield,male,99,381770
38242697300,"Mahmood Shahriar Hossain","Mahmood Shahriar",Hossain,male,98,5224
38237673700,"Samah Gad",Samah,Gad,female,92,2110
38235560700,"Elizabeth Braunstein",Elizabeth,Braunstein,female,99,44677
38489890700,"Oliver Hahn",Oliver,Hahn,male,98,22853
38489403700,"Lars Kühne",Lars,Kühne,male,99,13478
38025124400,"Zhiyuan Zhang",Zhiyuan,Zhang,male,94,77
38021621900,"Sungsoo Ha",Sungsoo,Ha,male,97,65
