Author_ID,Name,GenderizeIO
37955669800,David M. Hughes,male
37287919600,Ik Soo Lim,male
37301933100,Guangyu Zou,male
37680420900,Matthew Tobiasz,male
37298870300,Julien Tierny,male
38113906300,Eddie Simon,male
37604175600,George Phillips Jr,male
38102505300,Jonathan Feinberg,male
37424579200,Mikhail Smelyanskiy,male
38184286900,David Holmes,male
37275779800,Jatin Chhugani,male
38015434600,Alan Larson,male
37332751500,Douglas M. Carmean,male
38029200000,Dennis Hanson,male
37356156800,Pradeep Dubey,male
38102439900,Kurt Augustine,male
38239652100,Daehyun Kim,male
38108825700,Alan Kyker,male
37390972100,Victor W. Lee,male
38546613200,Anthony D. Nguyen,male
37371064600,Larry Seiler,male
37294544300,Richard Robb,male
38108879500,Ralph Brecheisen,male
37428377700,Bram Platel,male
38180036400,Bart ter Haar Romeny,male
38113668500,Sven Hermann,male
38099511600,Rainer Reich,male
38101001700,Michael Schafers,male
37591067400,Michael Bostock,male
38102461400,Benjamin Schindler,male
38099765400,Raphael Fuchs,male
37296656400,Edward Clarkson,male
38101559100,Krishna Desai,male
37286177900,James Foley,male
37829931900,Raúl San José Estepar,male
38183671700,Stephen M. Smith,male
38104293600,Amelio Vazquez-Reina,male
37411096400,Hong Zhou,male
37397293900,He Xiao,male
38106606100,Timothy Sullivan,male
37594026300,Halldor Janetzko,male
38108824400,Michael Douma,male
38108821200,Grzegorz Ligierko,male
38108821300,Ovidiu Ancuta,male
38108819800,Pavel Gritsai,male
38107258600,Sean Liu,male
38110391600,Edward Grundy,male
37335785800,Mark Jones,male
38013954900,Christian Dick,male
37281609100,Rainer Burgkart,male
37411163000,Kenneth Weiss,male
38517641200,Insoo Woo,male
37546982400,Sabrina Bresciani,female
37546983200,Martin J. Eppler,male
38006054000,Taowei David Wang,female
37322104700,Neil Spring,male
38113224400,David Roseman,male
38113939800,Greg Marchand,male
38111007700,Vikramjit Mukherjee,male
38636940000,Mark Smith,male
37866882400,Hari Krishnan,male
37590945700,Bryan McDonnel,male
37393080600,Emanuele Santos,male
37682897900,Lauro Lins,male
37399379400,Francois Gygi,male
37829389700,Tiago Etiene,male
37590974800,Luis Gustavo Nonato,male
38108879000,Uwe Mikolajewicz,male
37681640300,Stefan Zachow,male
38192658400,Thomas Hildebrandt,male
38111592300,Jürgen Waser,male
37403060100,Teng-Yok Lee,
38366160100,Michel Crampes,male
38318393700,Jeremy de Oliveira-Kumar,male
38328419500,Sylvie Ranwez,female
37697469600,Jean Villerd,male
38108288000,Jian Zhang,male
37066976100,Jiexun Li,male
37374975000,Edward Swing,male
37544121300,Younis Hijazi,male
38108787400,Rolf Westerteiger,male
38099955600,Mathias Schott,male
38109676900,Ronald M. McLaughlin,male
38108596500,Katie B. Mullins,female
37398897600,Robert Cooper,male
38101476700,Jun Liao,male
37681759500,Alex Endert,male
37587847300,Christopher Andrews,male
37552023300,Glenn A. Fink,male
37396434400,Chad A. Steed,male
37267202400,Patrick J. Fitzpatrick,male
37670571400,Salvatore Rinzivillo,male
37669195900,Mirco Nanni,male
37394413600,Dino Pedreschi,male
37268539100,Fosca Giannotti,female
37670523200,Krist Wongsuphasawat,male
37677711000,Yi Han,female
37670091600,Erich Stuntebeckis,male
37087652378,Quan Ho,male
37669906900,Tobias Astrom,male
37593323300,Yu-Hsuan Chan,female
37590724000,Andrada Tatu,female
37603943800,Georgia Albuquerque,female
37546817000,Martin Eisemann,male
37674897500,Jie Lu,male
37602784600,Jaegul Choo,male
37648561300,Shawn Bohn,male
37277119500,Haesun Park,female
37681626500,Suvi Tarkkanen,female
37546691200,Kaisa Miettinen,female
37681627000,Jussi Hakanen,male
37683002000,Stina Bridgeman,female
37633211900,Yiwen Sun,female
37682410500,Dennis Chau,male
37681588600,Nazanin Kadivar,female
38182637400,Victor Chen,male
37601085600,Dustin Dunsmuir,male
37596074400,Eric Lee,male
38585310400,Cheryl Qian,female
38181028300,Robert Woodbury,male
37681354900,Soujanya Vadapalli,female
37281960300,Kamalakar Karlapalem,male
37670411800,Xiongfei Luo,male
37280094700,Hongan Wang,male
37668467300,Feng Tian,male
37067422500,Wei Liu,male
37553445200,Dongxing Teng,male
37274248100,Guozhong Dai,male
37267550400,Jereme Haack,male
37678660700,Carrie Varley,female
37276219200,Ratnesh Sharma,male
37270303500,Malu Castellanos,female
37673263800,Daniel Dunlavy,male
37681297400,Aba-Sah Dadzie,
37681293700,Daniela Petrelli,female
37667058500,VinhTuan Thai,
37661704100,Siegfried Handschuh,male
37668783300,Zhenyu Guo,male
38179762500,Scott Butner,male
37285562300,Michelle Gregory,female
37671797700,Julia Walker,female
37586886600,Derek Overby,male
38225331100,Jim Wall,male
37681593700,Jonathan Decker,male
38557445600,Denise Royle,female
37681577100,Courtney C. Dornburg,female
37681577000,Laura E. Matzen,female
37665492000,Travis L. Bauer,male
37681575600,Laura A. McNamara,female
37593029700,Steffen Koch,male
37392087800,Slava Kisilevich,male
37681886500,Kurt Dejgaard,male
37586276100,Tatiana von Landesberger,female
37683615400,Melanie Gorner,female
37564931700,Kristin A. Cook,female
37662554400,Janko Dietzsch,male
37064342200,Kay Nieselt,male
37570501300,Boonthanome Nouanesengsy,male
37667195400,Sang-Cheol Seok,male
37681642300,Veronica J Vieland,female
37320000600,Thorsten Liebig,male
37681697800,Olaf Noppens,male
37443230700,Friedrich von Henke,male
37069334200,Ming Hao,male
37681663300,Lars-Erik Haug,male
37675982400,Hao Zhou,male
37681728300,Anna A. Shaverdian,female
37283361200,H.V. Jagadish,
37283326900,George Michailidis,male
37598134900,Chad Jones,male
37404049100,Anna Tikhonova,female
37681676400,Dora Erdos,female
37681667500,Zsolt Fekete,male
37682650700,Andras Lukacs,male
38272131500,Naz Khalili-Shavarini,female
37370770900,David Mountain,male
37678509500,Shraddha Agrawal,female
37680791500,Kollukuduru Sravanthi,
37667760100,David Allen,male
37403550700,Tsai-Ching Lu,female
37683413000,Dave Huber,male
37303115200,Christoph Muller,male
37571601300,Benjamin Hoferlin,male
37680797500,Markus Hoferlin,male
37667957300,Michael Worner,male
37681499000,Svenja Leifert,female
37680690000,Christoph Granacher,male
37671638800,Stefan Koch,male
37683008700,Simon Butscher,male
37680689600,Patrick Jungk,male
37666138100,Emily Fujimoto,female
37599320600,Hanseung Lee,male
37680745000,Pedro R. Walteros,male
37670980900,Brandon Wright,male
37680714600,Matthew Steckman,male
37680715300,Scott Stevson,male
38273811400,Claudia Muller-Birn,female
38270552500,Lukas Birn,male
37680680500,Paolo Simonetto,male
38270983500,Pierre-Yves Koenig,male
37566667500,Faraz Zaidi,male
37547988500,Frederic Gilbert,male
38273314200,Trung-Tien Phan-Quang,
38276855000,Morgan Mathiaut,male
37545018500,Antoine Lambert,male
38269861900,Jonathan Dubois,male
37546877300,Ronan Sicre,male
37680683500,Mathieu Brulin,male
38272889400,Remy Vieux,male
38180697500,Angus Forbes,male
37265602700,Tobias Höllerer,male
37590949900,George Legrady,male
37605184700,Pablo Roman,male
37593526600,Jian Cui,male
37398611400,Paul Rosen,male
37603901200,Daniel Gruen,male
37594968800,Sharon Lin,female
37598369700,Lijie Xu,male
37069800000,Guoning Chen,male
37394779900,David R Pugmire,male
37411319500,Scott Kruger,male
37591115800,Joshua Breslau,male
37586785100,Paolo Brivio,male
37590943800,Angela DePace,female
37604050900,Peter Kok,male
37294120400,Martin Baiker,male
37270169100,Emile A. Hendriks,male
37294125100,Jouke Dijkstra,male
37294126000,Clemens W.G.M. Lowik,male
37294130400,Boudewijn PF Lelieveldt,male
37590978100,Paul Bendich,male
37605935300,Michael Kerber,male
37395933400,Alexander Lex,male
37403918900,Marc Streit,male
37591066400,Christian Partl,male
37591065600,Karl Kashofer,male
37601992200,Dirk J. Lehmann,male
37086891378,Torsten Moller,male
37393968500,Marco Ament,male
37411079300,Stefan Auer,male
38258838800,Hoi Ying Tsang,male
37591072200,Karl Proctor,male
37274098800,Tavi Murray,male
37603800800,Olga Karpenko,female
37597594400,Wilmot Li,male
37591261000,Niloy J Mitra,male
38349512700,Ahmed Saad,male
37294023500,Ghassan Hamarneh,male
37390973400,Roy van Pelt,male
37603313200,Rachel E. Clough,female
37087285531,Bart ter Haar Romenij,male
37600709600,Byeonghun Lee,male
37599808200,Jihye Yun,female
37277951300,Byonghyo Shim,
37604309600,Nan Cao,female
37281417100,Jimeng Sun,
37598450200,Yu-Ru Lin,female
37406039100,Shixia Liu,female
37402559800,Usman Alim,male
37294569700,Laurent Condat,male
37595934400,Juhee Bae,female
37593898200,Lingyun Yu,male
37591151000,Pjotr Svetachov,male
37591246300,Hadley Wickham,male
37358631700,Dianne Cook,female
37592793000,Heike Hofmann,female
37399152800,Waqas Javed,male
37587217600,Trevor M O'Brien,male
37591075900,Anna M Ritz,female
37271723100,Benjamin J Raphael,male
37322138200,Lars Grammel,male
37590924500,Silvia Born,female
37587961900,Jan Friedrich,male
37602531100,Joel Daniels II,male
37592852700,Erik W. Anderson,male
37591057300,Stephen G Turney,male
37592056800,Beverly Elizabeth Faulkner-Jones,female
37605382600,Dominik Meyer,male
37391007300,R. Clay Reid,
37294231800,Jeff W. Lichtman,male
38230314200,Mario JeloviÄ‡,male
38230294200,Andreas Ammer,male
38227888900,Alan LeÅ¾,male
37598033500,Seon Joo Kim,female
37531677100,Shaojie Zhuo,male
37589876300,Fanbo Deng,male
37587428300,Hummel,male
37593630400,David Feng,male
37590983500,Lester Kwock,male
37600714800,Yueh Lee,female
37587908000,Kyle Koh,male
37590964100,Edward Segel,male
37591266000,authro Speckmann,
37591265900,Kevin Verbeek,male
37604590700,Marc Khoury,male
37408980300,Jamie Dyer,male
37590976900,Andrew E. Mercer,male
37593202500,Aritra Dasgupta,male
37396839900,Furu Wei,male
37590967500,Norman Au,male
37605477900,Claurissa Tuttle,
37599492800,Nicholas Kong,male
37590980200,Amel Guetat,female
37590983400,Alexandre Ancel,male
37284320600,Jean-Michel Dischler,male
37593749400,Alvin J. Law,male
37590950700,Nathalie Henry Riche,female
37595201300,Hanqi Guo,female
37585370900,Wesley Kendall,male
37599086100,Yongxian Zhang,male
37591265100,Stefan Lindholm,male
37086989668,Sebastian Grottel,male
37606167900,Tuan Nhon Dang,male
37393948000,Wei Zeng,male
37605959300,Joseph Marino,male
37590931000,Krishna Chaitanya Gurijala,male
37550412000,Laura Tateosian,female
37564680200,Helena Mitasova,female
37589580700,Brent Fogleman,male
37603897600,Katherine Weaver,female
37590930300,Christophe Viau,male
37590949400,Dominikus Baur,male
37590946700,Frederik Seiffert,male
37590945600,Michael Sedlmair,male
37299647500,Sebastian Boring,male
37275546500,Stephan Diehl,male
37586060300,Fabian Beck,male
37586953400,Michael Burch,male
37591258700,Jorg-Stefan Prassni,
37599599100,Ziyi Zheng,female
37597172500,Wei Xu,male
37406743400,Cheng-Kai Chen,male
37599717800,Chris Ho,male
37590979900,Artem Amirkhanov,male
37593834800,Michael Reiter,male
37390992900,Samuel Gerber,male
38243241100,Stefan Jänicke,male
37590949800,Marc Hellmuth,male
37589653500,Tuan Pham,male
37592340500,Rob Hess,male
37593037400,Crystal Ju,female
37375030300,Ronald Metoyer,male
37599791400,Xiangmin Zhou,female
37592889500,Yunhe Shen,male
37587454000,Robert Sweet,male
37585786500,Steven Drucker,male
37591246900,Scott Ruble,male
38229386600,Hrvoje Ribičič,male
38229402400,Gunther Blöschl,male
37270070300,William C. Ray,male
37598481900,Minoo Erfani Joorabchi,female
37605674700,Ji-Dong Yim,male
37598482000,Mona Erfani Joorabchi,female
37593423500,Tobias Ruppert,male
37593329400,Maryam Nafari,female
37587979100,Moshe Gutman,male
37594341400,Gina Eosco,female
37594207000,Monica Zappa,female
38557234400,J. Alex Godwin,
38559157100,Ryan M. Kilgore,male
37326092700,Steve DiPaola,male
37419093700,Manish Marwah,male
37593035500,D. Patnaik,
37273204200,Naren Ramakrishnan,male
38557545000,Stephanie Dudzic,female
37586274500,Sebastian Bremm,male
37587716200,Stephen Ingram,male
37589529600,Veronika Irvine,female
37589528300,Malgorzata Migut,female
37267865600,Marcel Worring,male
37592890600,Jaeyeon Kihm,female
37591746700,Zicheng Liao,male
37578164900,Yizhou Yu,male
37600013700,Baoquan Chen,male
37589434200,Bilkis J. Ferdosi,female
37589433700,Hugo Buddelmeijer,male
37589433500,Scott Trager,male
37279238300,Michael H. F. Wilkinson,male
37545515700,Martin Mladenov,male
37279597900,Michael Mock,male
37589346900,Christian Pölitz,male
37606028000,Hartmut Ziegler,male
37589560900,Marco Jenny,male
37589560700,Tino Gruse,male
37288595800,Shantanu H. Joshi,male
37603001800,Ian Bowman,male
37589311500,John Darrell Van Horn,male
37591344800,Narges Mahyar,female
37591344300,Ali Sarvghad,male
37600344900,Meredith Ringel Morris,female
37562971500,Kori Inkpen,male
37600357600,Jing Jin,female
37591247400,Pedro Szekely,male
37600587200,Yang Chen,male
37591184300,Brian Tomaszewski,male
37325862800,Nadia Boukhelifa,female
37395495900,Fanny Chevalier,female
37591165700,Nicholas Diakopoulos,male
37282106600,Mor Naaman,male
38276630800,Funda Kivran-Swaine,female
37591286400,Srikanth Kandula,male
37603074200,Ratul Mahajan,male
37601354600,David Spretke,male
37287511900,Lei Shi,female
37597343100,Li Tan,female
37604004300,Xiaoxiao Lian,female
37597408500,Haeyong Chung,male
37598427300,Seungwon Yang,male
37591135300,Naveed Massjouni,male
37591136300,Rahul Kanna,male
37565349100,Orland Hoeber,male
37595914500,Garnett Wilson,male
37266745700,Simon Harding,male
37591138200,René Enguehard,male
37570903200,Rodolphe Devillers,male
37403135200,Patrick Oesterling,male
37591211600,Sven Teresniak,male
37591211200,Gerhard Heyer,male
37601287300,Matthew E. Hawkins,male
37603783600,Thorsten May,male
37603822500,James Davey,male
37597529800,Eric E. Monson,male
37403718100,Guangliang Chen,male
38179702200,Rachael Brady,female
37395814700,Mauro Maggioni,male
37546111900,Lane Harrison,female
37603814100,Roxanne Ryan,female
37601069300,Xiaoyu Wang,female
37593942300,Marielle Mokhtari,female
37283610000,Eric Boivin,male
37269074000,Denis Laurendeau,male
37593467200,Maxime Girardin,male
37590998600,Jan Reininghaus,male
37087002228,David Guenther,male
38028453100,Jens Kasten,male
38017009000,Florian Lindemann,male
38024756400,Weifeng Chen,male
37271755400,Hujun Bao,male
37680454000,Nico Pietroni,male
37534471500,Sean Williams,male
38028525800,Mark R. Petersen,male
38028545000,Matthew W. Hecht,male
38031256500,Zhao Geng,male
38024566900,ZhenMin Peng,male
37278794800,Jonathan C. Roberts,male
37596627100,Rick Walker,male
38016272500,Bobo Nick,male
38498058400,Alessandro Giusti,male
37591225000,Pierluigi Taddei,male
37972936000,Giorgio Corani,male
37270036000,Luca Gambardella,male
37988921000,Cristina Magli,female
37972814500,Luca Gianaroli,male
37069136600,Jiaxi Hu,male
38016286200,Darrel Palke,male
37897252000,Zhongzang Lin,
37889942300,Harry Yeh,male
38024282800,Paul Vincent,male
38017257300,Marc Ruiz,male
37272788000,Anton Bardera,male
37563064000,Imma Boada,female
38017330600,Donia Badawood,female
38016234500,Jessica Hullman,female
37331417100,Eytan Adar,male
38018860000,Priti Shah,female
38018628600,Nivan Ferreira,male
37410464700,Daniel Fink,male
37667188400,Steve Kelling,male
38029052800,Christopher Wood,male
37567685600,Cagatay Turkay,male
38017354300,Peter Filzmoser,male
38025846900,Bei Wang,female
38288824300,Brian Summa,male
38362453600,Mikael Vejdemo-Johansson,male
38228240900,Milos Krstajic,male
38183364800,Xianfeng Gu,male
37590719600,Rostislav Khlebnikov,male
38493138300,Bernhard Kainz,male
37590720800,Judith Muehl,female
38017759700,Steinberger,
37844773200,Manuela Waldner,female
38016292400,Vadim Ogievetsky,male
38030020400,Basak Alper,female
38030407700,Gonzalo Ramos,male
38017434000,David Selassie,male
38027228800,Brandon Heller,male
38017278900,Jan-Henrik Haunert,male
38017279300,Leon Sering,male
38017426500,Natalia Konevtsova,female
37085612374,Mark A. Livingston,male
38017334100,Michelle Borkin,female
38017335100,Krzysztof Gajos,male
37591656500,Amanda Peters,female
37294083800,Dimitrios Mitsouras,male
37422034400,Simone Melchionna,male
37294079000,Frank Rybicki,male
37300850800,Charles Feldman,male
37846960800,Roeland Scheepens,male
37846959300,Niels Willems,male
37399764800,Johnny Rodgers,male
37353447100,Lyn Bartram,female
38024987300,Jian Zhao,male
37563810700,Emmanuel Pietriga,male
38026738000,Philipp Schlegel,male
37695663200,Maxim Makhinya,male
38016239600,Jarry H.T. Claessen,male
37402703700,Kevin Buchin,male
37546168600,Marcel Hlawatsch,male
38017000700,Philipp Leube,male
38018564200,Wolfgang Nowak,male
38017004200,Dan Lipsa,male
38016817800,Simon Cox,male
38021331800,Tudur Davies,male
38028168700,Vaidyanathan Krishnamoorthy,male
38025553600,Shusen Liu,male
37394659000,Ray W. Grout,male
37299142500,Evatt R. Hawkes,male
37293022400,Jacqueline H. Chen,female
38020418600,Jason Shepherd,male
37552341400,Ming-Te Chi,male
38017035400,Christian Rieder,male
38028801700,Christian Schumann,male
38020362400,Horst K. Hahn,male
37557887400,Blake Nelson,male
38030446400,David Lloyd,male
38030607100,Matthew L. Parry,male
38026705600,Philip A. Legg,male
38022083900,David H.S. Chung,male
38017014600,Iwan W. Griffiths,male
37063678500,Erik Sunden,male
38287494800,Jose Gustavo de Souza Paiva,male
37294758000,Helio Pedrini,male
37396082800,Steffen Hadlak,male
37408482600,Hans-Jorg Schulz,male
38017011900,Susanne K. Suter,female
38016513300,Jose A. Iglesias Guitian,male
37991435500,Marco Agus,male
38017012300,Andreas Elsener,male
38017013500,Christoph P.E. Zollikofer,male
38017009300,Reyk Hillert,male
37410289200,Walter Schubert,male
38021380500,Nafees Ahmed,male
37672044200,Ozan Ersoy,male
38017343000,Paulo Joia,male
38017342500,Danilo Coimbra,male
37680742400,Jose A. Cuminato,male
38017009700,Thomas Rydell,male
38017348600,Corinna Vehlow,female
37408064900,Christian Hirsch,male
37978593500,Mahsa Mirzargar,female
37586231900,Cheuk Yiu Ip,male
38019392100,Danielle Albers,female
37994248400,Colin Dewey,male
37889160600,Paolo Angelelli,male
38336528300,JoAnn Kuchera-Morin,female
38258503300,Dilip Mathew Thomas,male
38028705600,Thomas Lowe,male
38027547900,Billy Cheung,male
37376130500,Maureen Stone,female
38017015100,Rocco Gasteiger,male
38030357700,Mathias Neugebauer,male
38017002900,Oliver Beuing,male
38024441100,Li Tan,female
38019494400,Conglei Shi,male
37407140300,Yangqiu Song,
38023993900,Zekai Gao,male
37394723000,Xin Tong,female
38021343000,Yi Gu,female
38018817100,Liang Gou,male
37066191600,Xiaolong Luke Zhang,male
38340104300,Thomas Torsney-Weir,male
38002090200,Britta Weber,female
38293263700,Jean-Marc Verbavatz,male
38016653500,Jagoda Walny,female
37312523900,Gina Venolia,female
38017515000,Philip Fawcett,male
37334410300,Mark-Anthony Bray,male
38261206900,Anne Carpenter,female
37282918500,Roy A. Ruddle,male
37403983600,Martin Haidacher,male
38017029700,Norbert Lindow,male
38027433600,Ningyu Mao,male
37665393300,Christopher Koehler,male
38026590900,Haibo Dong,male
38017003700,Zachary Gaston,male
38235486800,Bum chul Kwon,female
38238292000,Ji Soo Yi,male
37284924800,Shamkant B. Navathe,male
37086636530,Martin Heß,male
37086895876,Philipp Weil,male
37086896187,Kay Hamacher,male
37714206000,Hossam Sharara,male
37546693400,Awalin Sopan,
38072149500,Galileo Namata,male
37826398500,Ido Guy,male
38233626100,Erel Uziel,male
38232518800,Inbal Ronen,female
37990793800,Michal Jacovi,male
38229914800,R. Jordan Crouser,
38233580400,Ashley Rye Yauilla,female
38240721700,Sara L. Su,female
38072289200,Pierre-Luc HÃƒÂ©mery,male
38233516200,Thomas Baudel,male
38233628300,Andreas Bannach,male
38238038000,Chao Han,male
38232394400,Dipayan Maiti,male
38241765600,Leanna House,female
38236156800,Scotland Leman,male
37413757400,Carolina Ruiz,female
38233594700,Stef van den Elzen,male
37340470100,Jan Van Gemert,male
37668062300,Stefan Wrobel,male
37601862300,Shehzad Afzal,male
37085959852,He Liu,male
37085956285,Yuan Gao,male
38240091500,Lu Lu,female
37538552000,Siyuan Liu,male
37273314400,Lionel M. Ni,male
38233564100,Scott Pezanowski,male
38237834200,Alexander Savelyev,male
38239991000,Xiao Zhang,female
38242393000,Justine Blanford,female
38019808500,Ishwar Kulkarni,male
38232233400,Shanaz Y. Mistry,female
37374779700,Brian Cummings,male
37543450800,Qi Liao,male
37398853200,Yuan He,male
38240137400,Rui Li,male
37298955400,Aaron Striegel,male
37588016000,Zhong Su,male
37397435000, Abish,
38233566600,Ben Maule,male
37833781800,Weijia Xu,male
38031284100,Maria Esteva,female
38236520200,Suyog Dutt Jain,male
38238537900,Varun Jain,male
38238582800,Jens Bauer,male
37646534700,Sebastian Thelen,male
37546825800,Joseph Cottam,male
37282650000,Andrew Lumsdaine,male
38239232000,Jeremy G. Freeman,male
38233564700,Iain Dillingham,male
38319608500,John Alexis Guerra GÃ³mez,male
38326034700,Audra Buck-Coleman,female
38233506100,Ilknur Icke,female
38236481600,Andrew Rosenberg,male
37534010200,Masahiko Itoh,male
37598015400,Naoki Yoshinaga,male
37328454400,Masashi Toyoda,male
37283954000,Masaru Kitsuregawa,male
37399189900,Soo-Yeon Ji,female
38279266800,Victoria Lemieux,female
38276808600,Barbara Endicott-Popovsky,female
38293285300,Karl Eckler,male
38305609100,Thomas Dang,male
37990064400,Adam Jansen,male
38239756300,Jingjing Liu,female
38237586900,Eli T. Brown,female
38233558900,Matthias Buchetics,male
37396011000,Bruno Pinaud,male
38233565500,Iulian Peca,male
38242822400,Haolin Zhi,male
37317865100,Scott D. Rothenberger,male
38233577000,John Wenskovitch,male
38239847300,Kevin Boone,male
38241087200,Yingjie Victor Chen,male
38238364000,Zhenyu Cheryl Qian,male
38240128900,Li Zhang,female
37595223800,Nicklaus A. Giacobe,male
38235993300,Sen Xu,male
38233559700,Dennis Thom,male
38233561200,Edwin PÃƒÂ¼ttmann,male
38233561600,Dominik JÃƒÂ¤ckle,male
37589811000,Llyr ap Cenydd,male
37588391300,Serban Pop,male
38235916900,Helen Miles,female
38479519700,Chris Hughes,male
37282659000,William Teahan,male
38236119900,Casey M. Canfield,male
38492400400,David Sheffield,male
38242697300,Mahmood Shahriar Hossain,male
38237673700,Samah Gad,female
38235560700,Elizabeth Braunstein,female
38489890700,Oliver Hahn,male
38489403700,Lars Kühne,male
38025124400,Zhiyuan Zhang,male
38021621900,Sungsoo Ha,male
38489116100,Veronika Solteszova,female
38489546000,Mark C. Price,male
37628385900,Andrea Unger,male
38489773300,Sven Schulte,male
38490271000,Volker Klemann,male
38490186800,Doris Dransch,female
38488869200,Chris Rooney,male
38180787500,Peter Passmore,male
38489463400,Dong-Han Ham,male
38490354300,Phong H. Nguyen,male
38490165500,Patrick Köthur,male
38233607000,Juri Buchmüller,male
38242836400,Fabian Fischer,male
38242146100,Stephan Huber,male
38233610100,Thomas Lindemeier,male
38233609600,Fabian Maaß,male
38233608600,Thomas Ramm,male
38233605200,Michael Regenscheit,male
38233604500,Christian Scheible,male
38233604000,Stephan Sellien,male
38233603600,Florian Stoffel,male
38233606900,Mark Tautzenberger,male
38233606500,Matthias Zieker,male
38488917300,Bernhard Jenny,male
38490470100,Martin Fink,male
38489531200,André Schulz,male
38489875600,Joachim Spoerhase,male
37398094700,Alexander Wolff,male
38489040200,Wieland Reich,male
38490161300,Luana Micallef,female
38489317800,Alfie Abdul-Rahman,male
38489907300,Farhan Mohamed,male
37267321300,Philip W. Grant,male
38489814200,Irene Reppa,female
38490006300,Luciano Floridi,male
37393897000,Daniela Ushizima,female
38276269000,Dmitriy Morozov,male
38558006000,Andrea G.C. Bianchi,male
38345723400,James A. Sethian,male
38016728600,Bertjan Broeksema,male
38187724100,Gunnar Läthén,male
37270605100,Reiner Lenz,male
37294429200,Magnus Borga,male
37833255000,Gabor Janiga,male
38489815800,Alexander PilhÃ¶fer,male
37063335000,Alexander Gribov,male
38489067600,Antony Unwin,male
38489536800,Alexander Bock,male
38489425700,Bingchen Liu,male
37571592800,Burkhard WÃ¼nsche,male
38489573400,Kasper Dinkla,male
38240962400,Lei Wang,female
38228357000,Harald Obermaier,male
37843956600,Yuzuru Tanahashi,male
38489539100,Steven R. Gomez,male
38489241200,Hua Guo,male
38490505100,Haipeng Cai,male
38489087400,Alexander P. Auchus,male
38489894700,Sung-Hee Kim,female
38489279100,Zhihua Dong,male
37399307600,Hanjun Xian,male
38489813800,Benjavan Upatising,female
38490364600,Eric Liu,male
37064567700,Konstantinos Efstathiou,male
38490119500,Sean Kandel,male
37282105600,Andreas Paepcke,male
38183421000,Joseph M. Hellerstein,male
37330342700,Zhuming Ai,male
37283186600,Andrew Vande Moere,male
37946592500,Martin Tomitsch,male
38489562800,Christoph Wimmer,male
37266011000,Thomas Grechenig,male
38489885500,Kuno Kurzhals,male
37266102100,Gunther Heidemann,male
38489858600,Lendie Follett,male
38489014500,Mahbubul Majumder,male
38228659100,Daniel Jönsson,male
38230927900,Joel Kronander,male
37697696900,Steve Haroz,male
38489136700,David Whitney,male
38490517900,Limei Che,female
37403239700,Yifan Hu,male
38489293500,Xin Zhang,female
38489526500,Michael Zinsmaier,male
38489370900,Tracy Compton,female
38489757700,Eric S. Cowgill,male
37846171100,Klaus Gwinner,male
37938209100,Andreas Gerndt,male
37064918100,Jianguang Weng,male
38489766500,Lin Jing,female
38490597900,Yiwen Zhong,female
38489062800,Bastian Rieck,male
37298496400,Hubert Mara,male
38488927600,Heike Leitte,female
38489269900,Joyce Ma,female
38241310900,Isaac Liao,male
38233965200,Jennifer Frazier,female
37329672500,Helen Purchase,female
38490359600,Cagatay Goncu,male
38489598400,Stefan Barp,male
38233238000,Armin Pobitzer,male
38233238600,Robert Carnecky,male
37086889447,KreÅ¡imir MatkoviÄ‡,
38490141400,Steven Schlegel,male
38489846500,Nico Korn,male
37871035200,Susan Dumais,female
38242873200,Bilal Alsallakh,male
37267339500,Wolfgang Aigner,male
37069601700,Panpan Xu,male
37373564100,Arvid Lundervold,male
38489275800,Arvid Lundervold,male
38490124000,Annika Frank,female
37299644000,Andreas Butz,male
38489240900,Patrick Fiaux,male
37846849900,Fritz Gschwantner,male
37846848900,Gabor Heinemann,male
38488976900,Praveen Kumar Reddy Ojili,male
37323515100,Cindy Grimm,female
38489368300,Rolf Müller,male
38489417000,Roman Gurbat,male
38490409700,Bernhard Sadransky,male
38488862800,Hannah Pileggi,female
38490190000,Charles D. Stolper,male
38490191800,J. Michael Boyle,
38328697800,Samer S. Barakat,male
37631607400,Yubo Tao,male
37422008200,Hai Lin,male
37436869500,Feng Dong,male
37086632097,Chao Wang,male
37283000400,Gordon Clapworthy,male
38489729700,Eamonn Maguire,male
38489532000,Philippe Rocca-Serra,male
38489722500,Susanna-Assunta Sansone,
37320294300,Jim Davies,male
37884160900,Florian Block,male
37673454300,Michael S. Horn,male
38490599200,Brenda Caldwell Phillips,female
38489620500,Judy Diamond,female
38490437100,E. Margaret Evans,
37592755900,Chia Shen,female
37560816000,Margit Pohl,female
37646291700,Michael Smuc,male
37624360500,Eva Mayr,female
38490343400,Marc Treib,male
38490078000,Florian Reichl,male
37591319300,Charles Meneveau,male
37294404700,Alex Szalay,male
38489632600,Paul Johns,male
38490630000,Florian Heimerl,male
38489149900,Robert E. Roth,male
38490350000,James O'Brien,male
38490350500,Bonan Li,male
38489925400,Derek Swingley,male
37991425600,Mark Gahegan,male
37298757500,Stephan Wenger,male
37410118300,Dirk A. Lorenz,male
38489508600,Andreas M. Tillmann,male
38489527100,Daniel Engel,male
38489177000,Klaus Greff,male
38490554500,Keith Bein,male
38227083700,Anthony Wexler,male
38552580800,Jennifer Horsman,female
37975586200,Susan S. Hubbard,female
38556273200,Harinarayan Krishnan,male
